EmployeeID,Age,Gender,MaritalStatus,EducationLevel,NumDependents,DistanceFromHome_km,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,YearsSinceLastPromotion,NumCompaniesWorked,TotalWorkingYears,BaseSalary_USD,StockOptionLevel,PercentSalaryHike,BonusPct,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,ManagerRating,CompanyCultureScore,PerformanceRating,TrainingHoursLastYear,NumProjects,AbsenteeismDays,TravelFrequency,RemoteWorkPct,PeerReviewScore,Attrition
EMP01854,50,Male,Married,Bachelor,1,9,Operations,Supply Chain Specialist,4,1,1,1,0,1,29,89102,2,9.8,14.4,No,3,4,1,3,5,3,3,72,1,3,Rarely,0,3.26,0
EMP00152,22,Male,Single,Bachelor,3,23,Operations,Logistics Coordinator,1,4,4,0,3,1,0,49338,0,12.0,11.7,No,3,2,2,1,3,3,3,60,3,3,Rarely,25,3.64,1
EMP00058,39,Female,Single,Bachelor,2,15,Finance,Finance Manager,2,9,0,0,0,2,15,64563,0,10.6,8.4,No,5,2,3,3,4,1,4,54,1,2,Rarely,50,2.74,0
EMP01102,53,Female,Married,High School,2,8,Sales,Sales Rep,4,1,1,2,0,1,29,95316,0,7.8,9.5,No,4,4,4,3,1,2,3,79,7,5,Rarely,25,5.0,0
EMP01157,43,Male,Single,Bachelor,1,56,Operations,Supply Chain Specialist,1,0,0,0,1,3,19,57125,0,12.4,9.3,Yes,4,5,4,4,4,3,4,11,3,3,None,0,4.04,1
EMP00353,36,Female,Single,Master,2,9,Sales,Sales Lead,1,13,2,2,1,1,15,55845,1,11.0,8.1,No,2,2,5,4,4,5,5,71,5,3,None,0,2.46,1
EMP00863,44,Male,Single,PhD,2,13,Engineering,Software Engineer,4,0,0,0,0,2,20,84688,1,23.1,8.1,No,4,2,3,2,4,4,4,70,4,2,Frequently,100,3.47,1
EMP01669,50,Male,Married,Bachelor,1,49,Engineering,Software Engineer,1,2,2,2,3,2,28,61779,0,14.5,6.2,Yes,3,2,3,4,5,4,3,5,4,5,Rarely,50,3.65,1
EMP00420,53,Female,Single,Bachelor,0,18,Marketing,Marketing Analyst,2,2,2,3,3,5,32,71379,2,13.5,7.6,No,4,5,5,4,5,5,4,41,7,4,Frequently,75,3.14,0
EMP00769,35,Male,Single,High School,1,59,Sales,Account Manager,5,3,1,2,0,7,11,97568,2,16.7,6.2,No,3,4,4,3,3,3,3,5,1,0,Rarely,50,3.26,0
EMP00383,61,Female,Single,Bachelor,1,7,Finance,Accountant,1,2,0,1,1,3,38,57239,2,15.4,5.4,Yes,4,5,3,3,5,4,3,77,3,4,Rarely,0,4.03,1
EMP01179,48,Male,Single,Bachelor,2,59,Engineering,QA Engineer,3,2,0,1,1,3,25,92897,1,5.9,8.3,No,4,4,3,4,1,4,3,60,3,5,Rarely,25,3.54,0
EMP00662,22,Male,Divorced,Bachelor,1,58,Engineering,DevOps Engineer,1,3,3,0,2,0,0,44099,2,11.4,9.5,No,1,4,4,3,2,4,1,28,6,2,Rarely,25,3.03,1
EMP01123,39,Male,Married,Master,2,48,HR,HR Specialist,1,1,0,1,1,2,17,46082,3,5.0,8.4,Yes,2,3,3,5,5,4,4,28,5,2,None,50,3.94,1
EMP01753,33,Female,Divorced,Bachelor,3,37,Finance,Accountant,1,6,3,2,2,2,13,51036,1,12.8,10.7,No,1,4,4,3,4,3,5,68,4,2,None,0,3.83,0
EMP01764,47,Female,Single,Bachelor,0,3,Engineering,Tech Lead,4,0,0,0,0,3,26,88730,0,13.3,5.5,Yes,4,5,1,4,4,4,3,65,7,3,Rarely,0,3.68,1
EMP01600,54,Male,Single,Master,1,46,Operations,Supply Chain Specialist,3,3,3,4,4,3,33,82080,2,21.8,10.6,No,1,5,3,5,4,4,5,63,5,1,Rarely,50,3.95,0
EMP01567,30,Male,Single,High School,2,36,Operations,Supply Chain Specialist,4,3,3,2,1,4,6,78388,0,9.1,9.0,No,5,4,3,2,3,2,5,60,5,1,Frequently,50,3.35,1
EMP01778,50,Female,Married,Bachelor,3,39,HR,HR Manager,3,7,3,4,2,2,30,88228,3,16.1,2.6,No,5,3,4,3,2,3,3,19,6,1,None,25,3.33,0
EMP01887,42,Female,Single,Master,0,19,Engineering,Tech Lead,1,1,1,0,1,4,20,57752,0,12.9,8.8,No,5,3,5,5,5,2,4,49,3,2,Frequently,50,2.69,1
EMP01075,50,Male,Single,Bachelor,0,40,Operations,Operations Analyst,4,2,2,1,0,0,30,95798,0,6.7,4.5,No,4,3,4,4,4,4,3,27,2,3,Frequently,50,4.92,0
EMP00444,50,Male,Married,High School,0,22,Operations,Operations Analyst,4,2,0,1,1,3,29,88867,3,11.5,5.7,Yes,4,2,3,1,4,5,4,32,6,3,None,100,3.6,1
EMP00430,48,Female,Single,Bachelor,0,39,Sales,Account Manager,2,0,0,1,1,2,24,69276,3,5.0,9.8,Yes,3,3,5,4,2,3,5,42,4,4,None,50,4.33,1
EMP00738,43,Male,Married,Master,1,50,Engineering,QA Engineer,3,0,0,1,0,2,21,81783,0,18.4,5.6,No,5,4,5,1,4,5,2,25,5,3,None,25,3.59,1
EMP00365,37,Female,Married,High School,0,57,Marketing,Content Strategist,2,0,0,0,1,4,15,69426,2,12.9,5.9,Yes,4,2,3,3,3,4,3,79,6,3,Frequently,50,4.34,1
EMP00490,43,Male,Single,Bachelor,0,39,R&D,Data Scientist,2,11,2,1,1,2,20,69483,3,18.7,3.7,Yes,4,3,3,5,5,5,4,0,2,3,None,25,4.11,0
EMP01667,31,Male,Married,High School,2,51,Engineering,Tech Lead,1,5,5,2,1,4,10,46545,1,9.0,3.4,No,5,1,4,2,4,4,4,43,4,3,Frequently,50,4.55,1
EMP01503,55,Female,Married,PhD,0,18,Engineering,Software Engineer,1,1,1,1,1,2,34,59282,2,11.1,4.9,No,3,5,4,3,2,3,2,44,1,4,None,75,3.65,1
EMP01364,41,Male,Single,Master,4,24,Engineering,DevOps Engineer,2,7,3,4,0,2,20,54962,0,9.6,8.7,No,4,3,3,3,3,5,3,46,2,4,Rarely,50,4.08,0
EMP00213,28,Male,Divorced,High School,1,38,Finance,Financial Analyst,2,11,1,2,1,2,8,64060,1,11.1,12.8,No,2,3,2,4,5,3,5,27,7,2,Frequently,75,3.89,0
EMP00312,24,Male,Married,PhD,2,39,HR,HR Specialist,3,0,0,0,0,2,0,72298,2,12.3,13.4,No,3,2,4,4,5,3,2,20,7,1,Frequently,50,4.1,1
EMP00186,27,Male,Single,Master,1,51,Finance,Finance Manager,2,1,1,0,0,1,5,59602,0,13.1,3.2,Yes,4,3,3,2,5,4,3,17,5,4,None,75,3.73,1
EMP00895,32,Female,Married,Bachelor,1,25,Finance,Finance Manager,3,4,2,0,1,3,10,68090,0,14.4,9.6,No,2,3,4,3,5,3,4,18,2,2,Rarely,0,4.01,0
EMP00622,31,Male,Single,Bachelor,0,30,Operations,Logistics Coordinator,3,2,2,0,0,0,7,71152,3,11.3,10.4,Yes,4,3,4,4,3,1,5,52,6,5,None,50,3.38,0
EMP00885,30,Male,Single,High School,0,36,Engineering,Tech Lead,1,10,0,1,1,3,8,54149,2,17.8,9.7,No,4,2,4,4,4,4,4,50,5,3,None,50,3.47,0
EMP00244,45,Male,Single,Bachelor,2,16,Finance,Accountant,1,2,2,3,1,3,25,53821,0,11.4,9.4,No,4,3,1,3,5,3,4,38,6,5,Rarely,75,2.74,0
EMP01442,57,Female,Single,Bachelor,1,44,Operations,Operations Analyst,1,1,1,1,0,2,33,68225,0,16.8,6.5,Yes,3,2,4,3,4,3,1,4,5,4,None,100,3.19,1
EMP01142,45,Female,Married,Master,1,30,Finance,Finance Manager,1,5,5,1,1,2,24,63652,3,10.0,4.6,No,5,3,3,3,3,5,4,26,6,2,Frequently,50,3.93,0
EMP00222,46,Male,Single,High School,2,36,HR,HR Specialist,3,1,1,0,0,4,24,76549,2,8.9,6.1,No,3,1,4,4,1,4,3,64,2,1,Rarely,75,3.29,1
EMP01525,50,Male,Married,High School,3,26,Operations,Operations Analyst,2,1,0,1,1,0,26,59855,0,16.4,8.9,No,5,3,5,3,3,3,2,11,7,4,Rarely,25,4.02,0
EMP00326,60,Male,Divorced,Bachelor,2,18,Finance,Accountant,1,2,2,0,0,0,37,58852,1,11.3,6.6,No,5,4,3,3,4,4,2,71,6,5,Rarely,0,3.65,0
EMP00883,35,Female,Single,Bachelor,1,55,Finance,Financial Analyst,5,8,1,0,1,2,12,106705,1,18.4,3.4,No,5,4,3,3,3,5,4,45,6,4,Rarely,50,3.87,0
EMP01140,56,Female,Married,High School,1,7,Operations,Operations Analyst,2,0,0,0,0,3,34,62640,1,5.7,12.4,No,3,3,3,4,2,5,5,25,4,3,Rarely,25,3.31,0
EMP01445,34,Male,Single,High School,2,47,Operations,Supply Chain Specialist,4,7,1,1,2,3,13,85660,0,7.7,3.8,Yes,4,5,1,5,3,2,5,5,2,2,None,75,2.61,0
EMP01161,55,Female,Married,Bachelor,0,22,R&D,ML Engineer,3,3,2,3,1,2,32,84354,1,8.4,5.5,No,4,5,4,4,3,4,4,61,2,3,Frequently,50,3.41,0
EMP00309,39,Female,Single,High School,0,6,Operations,Supply Chain Specialist,1,0,0,1,1,3,19,51185,0,16.9,9.1,No,1,5,3,5,3,3,3,7,7,3,Frequently,25,2.71,1
EMP01679,58,Male,Married,PhD,4,22,R&D,Data Scientist,4,9,3,4,0,2,38,98968,1,15.7,10.1,No,2,1,3,1,3,3,2,5,1,5,Rarely,0,3.21,1
EMP00112,35,Female,Married,Bachelor,1,6,Engineering,QA Engineer,4,1,1,0,1,2,15,90435,0,7.8,10.5,Yes,1,3,5,3,4,4,3,38,4,4,None,0,3.59,1
EMP01300,34,Male,Divorced,Bachelor,1,28,Operations,Operations Analyst,2,2,0,1,1,2,10,61581,1,9.8,8.2,No,1,1,4,4,1,3,4,4,3,5,Frequently,25,4.27,1
EMP00627,39,Female,Single,PhD,4,48,HR,HR Manager,3,24,1,2,2,4,15,72237,2,10.7,10.4,No,5,5,4,4,2,4,3,47,6,3,Frequently,0,2.96,1
EMP01381,24,Male,Married,Bachelor,2,58,Operations,Logistics Coordinator,5,2,2,1,0,3,0,94389,2,16.8,8.4,Yes,2,3,4,2,2,3,4,23,4,3,Rarely,50,2.99,1
EMP01467,36,Female,Single,Bachelor,0,21,Finance,Accountant,2,4,1,2,0,4,13,58026,2,16.0,12.1,Yes,1,4,3,3,3,2,1,57,4,1,None,75,4.16,1
EMP00473,57,Male,Divorced,Bachelor,0,15,Marketing,Content Strategist,1,4,0,0,1,2,33,54436,0,9.6,9.7,Yes,4,5,4,1,4,5,5,43,3,5,Rarely,25,2.71,1
EMP01261,37,Female,Married,Bachelor,0,42,Marketing,Brand Manager,1,18,5,0,1,1,15,53856,1,7.4,6.4,No,3,2,5,1,5,3,2,33,3,2,Rarely,25,4.05,0
EMP01775,45,Female,Married,Bachelor,1,23,Operations,Logistics Coordinator,2,0,0,0,1,0,25,65188,0,12.4,2.1,No,5,2,5,5,2,2,3,27,6,5,None,100,3.09,1
EMP01858,56,Female,Divorced,PhD,1,22,Engineering,QA Engineer,3,0,0,1,0,2,35,82805,0,21.3,9.8,No,1,4,4,3,3,4,2,34,4,6,Rarely,0,4.95,1
EMP01586,54,Male,Married,Bachelor,4,15,R&D,ML Engineer,4,5,0,0,0,1,33,93305,2,10.0,4.5,No,4,2,5,5,2,5,3,76,4,3,Frequently,25,3.72,0
EMP01904,50,Male,Single,Master,2,14,Engineering,Software Engineer,3,2,2,0,2,2,27,78566,1,7.7,5.0,No,4,2,3,4,4,3,5,69,6,5,None,50,3.62,0
EMP00972,48,Male,Married,Bachelor,0,56,Operations,Logistics Coordinator,2,3,1,2,0,1,27,71470,0,11.4,7.7,No,1,3,5,4,3,2,5,19,4,3,Rarely,75,4.86,0
EMP01751,58,Female,Single,Bachelor,2,57,Marketing,Marketing Analyst,3,0,0,1,1,0,37,89553,0,22.8,7.7,No,2,5,4,4,2,5,3,51,4,4,Frequently,50,3.37,1
EMP01500,32,Male,Married,PhD,2,34,Engineering,DevOps Engineer,2,4,3,1,1,3,12,69612,2,12.9,8.8,No,1,3,5,2,3,4,5,40,7,4,Frequently,0,2.91,1
EMP01681,49,Male,Married,High School,1,23,Finance,Financial Analyst,2,1,0,1,1,1,28,58449,1,12.8,7.8,No,2,2,5,2,4,3,3,38,6,1,Frequently,75,4.62,1
EMP00329,56,Female,Married,Bachelor,0,39,R&D,Research Scientist,2,5,0,1,1,3,33,75130,1,10.1,10.5,Yes,4,4,4,1,5,4,5,62,3,2,Frequently,25,3.51,1
EMP01003,43,Male,Married,Bachelor,3,13,HR,HR Specialist,5,6,3,0,0,2,22,102401,1,13.9,14.9,Yes,2,4,5,2,2,4,5,61,6,3,Frequently,75,3.13,1
EMP00111,58,Male,Married,Bachelor,1,2,Engineering,QA Engineer,2,3,2,3,0,2,34,67282,3,12.2,8.8,No,5,4,5,5,3,5,2,63,3,2,Frequently,100,3.56,0
EMP00092,26,Female,Single,Bachelor,0,53,Engineering,Tech Lead,4,2,2,0,2,6,5,90734,1,20.0,11.1,No,1,4,5,3,4,5,2,65,7,2,Frequently,50,2.62,1
EMP00726,46,Female,Married,Master,2,35,Engineering,DevOps Engineer,2,18,2,3,0,7,24,69556,1,16.4,8.8,No,4,3,3,4,3,3,3,53,7,4,Rarely,0,3.47,0
EMP01093,44,Female,Single,Bachelor,0,25,HR,HR Specialist,5,4,1,2,0,2,20,97327,0,13.3,9.5,Yes,4,4,3,5,1,5,2,36,6,2,Frequently,25,3.91,1
EMP01897,34,Female,Married,Bachelor,0,28,Sales,Sales Lead,3,3,3,0,0,1,12,77094,0,9.4,11.6,No,4,2,5,4,4,2,2,70,2,6,Rarely,50,2.45,0
EMP01322,41,Male,Married,Bachelor,3,44,HR,HR Manager,3,3,0,1,1,3,18,73790,2,14.3,9.2,No,1,1,3,5,5,5,5,76,2,2,None,25,2.69,0
EMP00256,39,Female,Married,High School,2,43,Operations,Supply Chain Specialist,4,1,1,0,2,2,17,85525,2,15.5,9.1,No,5,1,2,4,1,4,2,30,6,3,Rarely,0,3.92,1
EMP01017,30,Male,Married,Bachelor,2,25,HR,HR Specialist,4,1,1,1,0,3,9,85770,1,13.1,9.8,No,1,4,4,1,4,5,3,31,2,1,Rarely,75,4.81,1
EMP00709,41,Male,Married,Bachelor,2,20,Engineering,Software Engineer,3,4,4,5,2,3,17,78737,1,14.9,14.8,Yes,2,4,5,1,1,3,5,58,5,5,None,50,4.4,1
EMP00377,33,Female,Married,Bachelor,1,25,Sales,Sales Lead,4,1,0,1,1,2,9,93717,1,14.7,5.9,No,4,3,5,5,3,4,4,34,4,2,None,0,3.16,0
EMP01543,36,Female,Married,Bachelor,0,59,HR,HR Specialist,2,4,3,3,0,1,15,55990,3,19.3,6.7,No,4,4,3,4,5,4,3,43,6,2,None,50,2.46,0
EMP01141,43,Male,Single,Master,0,2,HR,Recruiter,1,1,1,1,1,1,21,65225,0,12.6,6.7,No,3,3,3,2,4,3,3,53,4,3,None,25,3.15,1
EMP00138,28,Male,Married,High School,2,26,Operations,Supply Chain Specialist,4,28,1,0,2,3,8,88624,0,12.8,3.6,No,1,3,2,3,5,4,5,37,1,5,Frequently,50,3.92,0
EMP01152,61,Female,Married,Bachelor,0,15,Engineering,Tech Lead,2,4,1,0,0,3,37,80585,0,17.4,9.1,No,2,2,3,4,5,4,4,42,4,4,None,0,3.9,1
EMP00717,44,Male,Married,Bachelor,0,48,R&D,Data Scientist,2,8,2,3,2,4,24,78478,1,6.8,7.2,No,4,4,5,4,4,3,2,18,5,1,Frequently,75,3.46,0
EMP00083,22,Female,Single,Bachelor,2,2,Operations,Logistics Coordinator,3,3,1,1,1,2,2,68727,0,12.3,8.0,Yes,4,2,3,4,4,3,5,22,1,5,Rarely,0,2.89,0
EMP00274,43,Male,Divorced,Bachelor,2,7,Operations,Supply Chain Specialist,4,4,0,1,0,3,23,82886,1,5.4,5.2,Yes,4,3,2,3,4,5,4,12,1,4,Rarely,50,4.51,0
EMP01945,47,Non-Binary,Married,PhD,0,16,Operations,Logistics Coordinator,3,7,4,1,3,0,24,73956,1,15.3,7.7,No,4,3,5,5,1,3,3,31,2,1,Frequently,25,2.53,0
EMP00768,47,Male,Single,Bachelor,3,46,Sales,Account Manager,4,4,0,0,0,2,26,97224,1,18.6,2.3,No,5,2,2,3,4,5,2,54,2,2,Frequently,0,3.73,1
EMP00384,22,Female,Single,Bachelor,1,42,HR,HR Specialist,1,2,2,0,2,5,1,57919,1,11.0,12.0,No,4,5,3,4,3,3,5,35,6,0,None,50,3.75,1
EMP00636,54,Male,Divorced,Bachelor,0,52,R&D,Data Scientist,2,2,2,3,2,3,30,74525,0,14.3,10.4,No,4,2,4,2,3,5,2,43,7,2,None,100,3.56,1
EMP01235,40,Non-Binary,Married,Bachelor,2,1,Marketing,Content Strategist,3,7,7,0,2,2,18,80015,0,10.1,9.2,No,4,2,2,4,5,3,3,42,2,1,None,50,4.32,0
EMP00453,29,Male,Single,Bachelor,3,53,Operations,Operations Analyst,4,2,2,3,1,2,7,89770,0,17.9,5.7,No,3,3,4,5,1,3,1,5,6,3,Frequently,25,3.16,1
EMP00906,25,Male,Single,Bachelor,2,18,Finance,Accountant,1,0,0,0,1,3,5,46195,1,16.3,5.3,No,3,5,3,3,3,2,4,70,5,1,Rarely,75,3.47,0
EMP01479,33,Female,Married,Bachelor,3,44,HR,Recruiter,3,0,0,1,1,3,11,78209,0,13.3,5.4,Yes,5,2,4,4,2,4,4,45,1,7,None,50,2.22,1
EMP01137,51,Female,Single,Bachelor,1,38,Marketing,Content Strategist,1,3,3,4,4,2,27,63923,2,9.7,16.6,No,5,2,2,4,1,4,1,78,6,5,Frequently,0,3.47,1
EMP01958,31,Female,Divorced,Bachelor,1,59,Engineering,Software Engineer,1,1,1,2,2,0,8,50315,1,12.6,4.0,No,3,2,4,4,5,4,3,73,4,6,Rarely,0,3.83,1
EMP01474,53,Male,Married,Bachelor,2,9,Sales,Sales Lead,4,7,2,3,3,0,31,87655,3,11.9,4.7,Yes,5,3,3,3,4,3,4,77,2,1,None,75,3.78,0
EMP00364,61,Female,Divorced,High School,3,1,Engineering,Tech Lead,3,3,1,0,1,4,40,89559,1,15.7,12.3,No,1,5,5,4,3,2,1,58,1,4,Rarely,75,4.17,0
EMP00010,32,Male,Married,Bachelor,2,50,Engineering,QA Engineer,3,2,2,3,0,3,11,69082,0,16.5,11.0,No,4,4,3,5,1,2,4,47,2,2,None,25,3.74,0
EMP00819,24,Female,Single,Master,2,1,Marketing,Content Strategist,4,8,7,0,0,3,0,94394,0,12.4,11.8,No,4,4,4,4,4,1,5,46,1,4,Frequently,0,3.3,0
EMP01947,58,Male,Married,Bachelor,1,28,Operations,Operations Analyst,4,0,0,1,0,2,34,95335,0,10.4,8.7,No,4,4,3,3,3,3,3,6,4,7,None,50,3.64,0
EMP00452,47,Male,Single,Bachelor,2,42,Sales,Account Manager,3,7,3,1,4,3,23,66435,0,14.0,2.6,Yes,5,1,3,5,4,5,4,6,7,3,Rarely,50,3.3,1
EMP01392,46,Female,Single,Bachelor,2,14,Engineering,QA Engineer,3,4,2,3,2,1,26,77623,0,12.6,11.4,Yes,1,2,5,4,5,2,4,75,1,4,None,50,3.23,1
EMP00771,24,Male,Single,Bachelor,1,11,R&D,ML Engineer,4,6,2,1,2,2,4,81659,1,5.0,2.2,Yes,1,1,4,5,3,4,2,68,5,2,Rarely,100,3.64,1
EMP00240,24,Male,Married,Master,1,40,Operations,Operations Analyst,1,1,1,0,2,5,3,47616,0,9.6,7.6,No,4,4,3,2,3,4,2,32,4,6,Rarely,50,3.78,1
EMP01527,37,Female,Single,High School,2,15,R&D,ML Engineer,2,0,0,1,1,2,16,63569,1,14.4,9.6,No,4,3,1,1,3,5,5,30,2,2,Rarely,25,3.25,0
EMP01006,22,Female,Married,Bachelor,2,55,Finance,Financial Analyst,2,12,1,2,1,3,1,51518,1,14.3,4.9,Yes,5,1,1,4,4,2,3,40,7,2,Rarely,25,3.08,0
EMP00563,24,Female,Married,Master,2,58,Sales,Account Manager,1,0,0,1,1,4,2,48453,1,13.4,4.7,Yes,1,3,4,5,3,2,4,33,5,1,Frequently,0,3.13,1
EMP01368,45,Male,Married,Master,0,47,Engineering,DevOps Engineer,4,1,0,1,1,2,22,96836,1,10.7,10.2,No,1,1,3,2,4,1,4,26,2,5,None,0,2.45,1
EMP01167,42,Female,Divorced,Bachelor,0,59,Engineering,QA Engineer,4,7,0,1,0,1,20,85516,1,13.1,5.6,No,3,5,1,4,4,4,4,24,7,2,Frequently,50,2.65,0
EMP01516,23,Male,Married,Bachelor,2,1,Operations,Operations Analyst,1,3,3,0,2,3,3,46462,3,10.8,10.7,No,4,3,3,5,4,4,3,70,7,3,None,25,3.55,0
EMP01611,34,Male,Married,Master,2,37,Marketing,Brand Manager,1,5,4,1,0,3,13,52547,0,15.0,9.9,No,3,3,3,2,5,4,3,70,5,2,Rarely,75,1.69,0
EMP00459,28,Female,Married,High School,1,55,Operations,Operations Analyst,2,3,3,0,4,2,5,70123,2,14.0,9.4,Yes,4,5,3,3,4,4,4,48,3,5,Rarely,75,3.59,0
EMP00367,51,Female,Single,Master,2,35,Sales,Account Manager,1,24,0,1,1,2,27,53088,1,13.3,1.5,Yes,5,4,5,5,5,4,1,35,1,1,Rarely,0,4.01,0
EMP01074,29,Female,Married,Master,0,38,Sales,Sales Lead,2,0,0,0,0,2,6,71263,0,13.2,6.9,No,4,4,2,4,2,4,3,6,4,2,Rarely,25,3.49,1
EMP00581,35,Male,Married,Bachelor,1,19,Finance,Finance Manager,4,1,1,1,1,2,12,89494,0,9.4,11.6,No,5,4,2,5,3,5,5,8,3,3,Frequently,50,2.33,0
EMP00221,49,Male,Married,Bachelor,4,51,Operations,Logistics Coordinator,2,3,1,2,1,1,27,68727,1,13.6,11.6,No,1,3,4,3,3,5,4,36,5,4,Frequently,25,3.23,0
EMP01773,33,Male,Single,Bachelor,0,52,Sales,Sales Rep,3,11,0,0,1,5,9,71290,1,11.9,10.8,No,2,4,3,3,4,2,4,22,3,1,None,25,3.39,0
EMP00785,47,Female,Single,Master,2,8,Engineering,Tech Lead,4,6,0,1,1,5,26,90174,1,19.0,9.1,Yes,1,5,4,5,3,4,2,21,3,0,None,50,4.25,0
EMP00172,58,Female,Single,Bachelor,3,35,Finance,Accountant,2,4,2,3,3,4,34,60671,0,11.7,6.9,Yes,4,4,4,4,2,4,2,26,5,2,None,0,2.92,1
EMP01896,42,Male,Married,Bachelor,2,24,R&D,ML Engineer,3,0,0,1,1,3,21,85680,0,13.9,9.0,No,5,4,5,3,3,4,5,66,4,2,Rarely,100,3.57,0
EMP00429,53,Male,Married,High School,3,15,Sales,Sales Rep,1,4,4,5,0,3,30,62121,1,14.2,8.8,No,4,2,5,4,2,3,4,2,4,4,Frequently,25,4.61,1
EMP00549,60,Female,Single,PhD,1,58,HR,HR Specialist,3,6,1,1,0,1,39,88752,1,12.7,6.2,No,3,5,4,5,4,4,4,55,2,6,Rarely,75,3.05,0
EMP01304,23,Male,Married,Master,1,7,HR,Recruiter,5,4,4,2,0,3,0,104781,0,5.0,6.9,No,2,2,3,3,4,1,4,48,3,3,Rarely,100,3.44,0
EMP00554,60,Male,Married,Bachelor,0,41,Engineering,Software Engineer,4,2,1,0,1,3,40,102825,0,7.6,2.9,No,1,4,1,1,5,4,4,61,2,1,None,50,3.93,1
EMP00681,58,Male,Single,Master,0,45,HR,HR Manager,1,2,1,2,1,3,38,69801,0,16.3,7.9,Yes,4,2,4,3,1,2,5,75,4,4,Frequently,75,2.09,1
EMP00575,58,Non-Binary,Single,Master,3,56,R&D,Data Scientist,3,0,0,1,1,7,38,82070,1,12.9,8.3,No,5,5,4,3,5,4,2,73,2,2,Rarely,100,2.64,0
EMP00270,24,Male,Single,Bachelor,2,54,Engineering,QA Engineer,3,5,5,0,2,2,2,83059,0,16.8,8.2,No,4,3,3,5,4,4,3,64,4,6,Frequently,50,3.13,0
EMP00317,44,Male,Single,Master,1,43,Engineering,Tech Lead,5,0,0,0,1,1,21,101731,2,12.7,6.9,Yes,4,4,2,4,3,4,4,12,4,2,Frequently,100,4.18,1
EMP01959,54,Male,Divorced,Bachelor,2,34,Engineering,QA Engineer,1,3,2,3,2,3,32,58106,2,14.9,8.7,No,5,3,4,3,4,4,4,58,5,2,Rarely,100,3.79,0
EMP00844,25,Female,Married,Bachelor,0,36,Engineering,DevOps Engineer,2,3,1,2,2,2,4,61717,0,9.2,7.9,No,5,5,3,3,2,3,4,70,3,2,Frequently,75,3.07,0
EMP00210,40,Female,Single,Master,0,22,Finance,Finance Manager,2,2,2,2,1,4,17,61788,0,13.6,0.0,Yes,3,4,4,1,4,4,5,37,6,1,Rarely,75,2.98,1
EMP00488,41,Male,Single,High School,3,52,Sales,Sales Rep,3,1,1,2,1,4,18,78439,1,13.5,8.9,No,5,2,4,3,2,3,5,25,2,6,Rarely,100,3.54,1
EMP01397,36,Female,Single,Bachelor,2,2,Marketing,Content Strategist,1,3,0,0,1,2,16,57382,0,14.1,12.3,No,4,4,4,4,4,3,4,35,3,0,None,0,2.71,0
EMP00198,37,Female,Divorced,Bachelor,2,27,HR,Recruiter,1,2,2,1,0,5,13,51236,0,14.8,11.2,Yes,4,3,4,5,5,4,1,38,2,4,Frequently,25,2.99,1
EMP01552,48,Female,Married,Bachelor,2,45,Engineering,Software Engineer,4,1,1,0,2,0,26,91486,0,15.5,10.2,Yes,4,3,3,3,2,3,4,44,1,4,Rarely,25,5.0,1
EMP00853,59,Female,Married,High School,2,5,Engineering,Tech Lead,2,5,4,2,4,2,38,75633,0,10.5,8.3,No,1,5,4,4,4,4,4,69,5,5,None,50,2.64,0
EMP00746,35,Female,Married,Master,0,50,Finance,Accountant,3,0,0,1,0,3,14,70725,1,11.6,7.9,Yes,4,5,5,3,4,1,4,65,1,2,Rarely,0,3.27,0
EMP01583,53,Female,Divorced,Bachelor,0,56,Marketing,Brand Manager,2,12,2,3,2,0,31,73057,1,8.8,12.0,No,4,4,5,5,2,4,3,13,4,0,None,0,3.67,0
EMP01541,33,Male,Married,Master,2,29,Finance,Finance Manager,1,0,0,1,1,4,11,51207,1,17.7,13.1,Yes,4,5,4,4,5,5,5,33,3,5,None,50,4.09,1
EMP00512,60,Male,Married,Bachelor,2,25,Engineering,Software Engineer,4,6,4,1,1,4,40,99434,0,13.9,7.2,No,4,4,5,4,3,5,5,49,6,2,Frequently,75,1.83,0
EMP01387,55,Male,Divorced,High School,3,36,Sales,Sales Rep,3,0,0,0,1,1,35,81253,3,9.2,3.5,No,4,3,5,5,5,4,3,39,2,4,Rarely,0,3.81,0
EMP00451,38,Female,Married,Bachelor,0,52,Marketing,Brand Manager,4,4,3,0,0,3,16,85887,1,14.2,11.6,Yes,5,3,3,5,3,2,4,34,7,1,Rarely,75,3.3,0
EMP00668,29,Female,Married,Bachelor,1,19,R&D,ML Engineer,1,1,1,1,1,1,8,55428,3,14.1,2.4,No,5,3,4,3,3,2,3,21,3,4,Rarely,50,3.39,0
EMP00580,39,Male,Single,Master,3,8,R&D,Research Scientist,2,10,0,0,0,3,19,66595,0,14.7,5.6,No,5,3,2,4,1,4,5,77,6,1,Rarely,25,4.87,0
EMP00541,38,Female,Single,Bachelor,1,18,Engineering,Tech Lead,5,0,0,1,1,3,17,106551,1,15.7,8.7,Yes,4,2,2,3,4,5,5,12,6,3,None,75,3.98,1
EMP01862,56,Female,Single,Bachelor,1,36,HR,HR Manager,3,4,2,3,0,3,32,79717,2,10.6,10.8,Yes,5,3,3,4,2,3,4,75,7,2,Rarely,0,3.17,0
